1781596519.6098228,-612,-16120,1480
1781596519.632368,-712,-16568,1268
1781596519.6543913,-588,-16212,1340
1781596519.6757057,-580,-16412,1104
1781596519.6976802,-692,-16180,1104
1781596519.7191615,-1224,-16016,2092
1781596519.7401524,-1152,-16256,1920
1781596519.761651,-1068,-16020,1940
1781596519.783697,-1236,-16156,1548
1781596519.8055146,-396,-16368,1300
1781596519.8270245,-472,-16272,1508
1781596519.848077,-968,-16168,1892
1781596519.8702593,-844,-16316,1532
