1781596489.9984362,-16892,524,532
1781596490.019275,-17176,196,440
1781596490.0413835,-16896,156,444
1781596490.0634484,-16644,252,448
1781596490.0837655,-16676,588,716
1781596490.1058626,-16544,432,620
1781596490.127062,-16540,200,572
1781596490.1486852,-16652,116,624
1781596490.1698492,-16776,292,512
1781596490.1916242,-16820,320,496
1781596490.2136376,-16860,232,476
1781596490.2354932,-16640,76,372
1781596490.2570446,-16344,320,556
1781596490.277855,-16808,308,380
1781596490.2999,-16732,208,488
1781596490.3214958,-16620,392,540
1781596490.3427792,-16736,260,604
1781596490.3644834,-16740,496,612
1781596490.3863697,-16668,312,604
1781596490.4069023,-16368,556,676
1781596490.428616,-16524,328,580
1781596490.4505157,-16724,248,600
1781596490.471749,-17008,88,396
1781596490.4933853,-16948,204,568
1781596490.5147426,-16536,208,316
1781596490.536267,-16284,272,516
1781596490.5592346,-16676,352,400
1781596490.5793574,-16964,96,496
